Row_ID,Order_ID,Order_Date,Ship_Date,Ship_Mode,Customer_ID,Customer_Name,Segment,Country,City,State,Postal_Code,Region,Product_ID,Category,Sub_Category,Product_Name,Sales,Quantity,Discount,Profit,Profit_Margin_Pct,Delivery_Days,Discount_Band,Order_Year,Order_Month,Order_Month_Name,Season,Is_Loss,Margin_Band,Sales_Bucket,Revenue_per_Unit,Profit_per_Unit,Discount_Amount,Ship_Speed
9233,CA-2016-126732,02/09/2016,06/09/2016,Standard Class,LR-16915,Lena Radford,Consumer,United States,Los Angeles,California,90036,West,FUR-FU-10001889,Furniture,Furnishings,Ultra Door Pull Handle,94.68,9,0,31.2444,33,4,No Discount,2016,9,Sep,Fall,Profit,High (>=20%),Small ($50-200),10.52,3.47,0,Economy
9234,CA-2016-126732,02/09/2016,06/09/2016,Standard Class,LR-16915,Lena Radford,Consumer,United States,Los Angeles,California,90036,West,OFF-ST-10000321,Office Supplies,Storage,Akro Stacking Bins,23.67,3,0,0.9468,4,4,No Discount,2016,9,Sep,Fall,Profit,Low (0-10%),Micro (<$50),7.89,0.32,0,Economy
9235,CA-2016-126732,02/09/2016,06/09/2016,Standard Class,LR-16915,Lena Radford,Consumer,United States,Los Angeles,California,90036,West,TEC-PH-10001530,Technology,Phones,Cisco Unified Ip Phone 7945G Voip Phone,1091.168,4,0.2,68.198,6.25,4,Low (1-20%),2016,9,Sep,Fall,Profit,Low (0-10%),XL (>$1K),272.79,17.05,218.23,Economy
9236,CA-2016-126732,02/09/2016,06/09/2016,Standard Class,LR-16915,Lena Radford,Consumer,United States,Los Angeles,California,90036,West,OFF-AR-10004752,Office Supplies,Art,Blackstonian Pencils,18.69,7,0,5.2332,28,4,No Discount,2016,9,Sep,Fall,Profit,High (>=20%),Micro (<$50),2.67,0.75,0,Economy
9237,CA-2016-126732,02/09/2016,06/09/2016,Standard Class,LR-16915,Lena Radford,Consumer,United States,Los Angeles,California,90036,West,FUR-TA-10001539,Furniture,Tables,Chromcraft Rectangular Conference Tables,568.728,3,0.2,28.4364,5,4,Low (1-20%),2016,9,Sep,Fall,Profit,Low (0-10%),Large ($500-1K),189.58,9.48,113.75,Economy
9238,CA-2016-126732,02/09/2016,06/09/2016,Standard Class,LR-16915,Lena Radford,Consumer,United States,Los Angeles,California,90036,West,OFF-BI-10001553,Office Supplies,Binders,Spinevue Locking Slant-D Ring Binders By Cardinal,7.312,1,0.2,2.5592,35,4,Low (1-20%),2016,9,Sep,Fall,Profit,High (>=20%),Micro (<$50),7.31,2.56,1.46,Economy
9239,CA-2017-138156,11/02/2017,14/02/2017,First Class,MM-17260,Magdelene Morse,Consumer,United States,Columbus,Ohio,43229,East,FUR-FU-10003601,Furniture,Furnishings,"Deflect-O Rollamat Studded, Beveled Mat For Medium Pile Carpeting",147.568,2,0.2,-3.6892,-2.5,3,Low (1-20%),2017,2,Feb,Winter,Loss,Loss,Small ($50-200),73.78,-1.84,29.51,Fast
9240,CA-2017-110310,27/10/2017,02/11/2017,Standard Class,NB-18655,Nona Balk,Corporate,United States,Tallahassee,Florida,32303,South,OFF-PA-10001685,Office Supplies,Paper,Easy-Staple Paper,56.784,7,0.2,20.5842,36.25,6,Low (1-20%),2017,10,Oct,Fall,Profit,High (>=20%),Small ($50-200),8.11,2.94,11.36,Economy
9241,CA-2017-110310,27/10/2017,02/11/2017,Standard Class,NB-18655,Nona Balk,Corporate,United States,Tallahassee,Florida,32303,South,OFF-BI-10001097,Office Supplies,Binders,Avery Hole Reinforcements,5.607,3,0.7,-3.9249,-70,6,High (41%+),2017,10,Oct,Fall,Loss,Loss,Micro (<$50),1.87,-1.31,3.92,Economy
9242,CA-2017-110310,27/10/2017,02/11/2017,Standard Class,NB-18655,Nona Balk,Corporate,United States,Tallahassee,Florida,32303,South,OFF-AR-10001662,Office Supplies,Art,Rogers Handheld Barrel Pencil Sharpener,6.576,3,0.2,0.5754,8.75,6,Low (1-20%),2017,10,Oct,Fall,Profit,Low (0-10%),Micro (<$50),2.19,0.19,1.32,Economy
9243,CA-2014-113271,09/07/2014,14/07/2014,Standard Class,DS-13030,Darrin Sayre,Home Office,United States,San Francisco,California,94122,West,OFF-BI-10002609,Office Supplies,Binders,Avery Hidden Tab Dividers For Binding Systems,14.304,6,0.2,4.6488,32.5,5,Low (1-20%),2014,7,Jul,Summer,Profit,High (>=20%),Micro (<$50),2.38,0.77,2.86,Economy
9244,CA-2014-113271,09/07/2014,14/07/2014,Standard Class,DS-13030,Darrin Sayre,Home Office,United States,San Francisco,California,94122,West,FUR-BO-10004218,Furniture,Bookcases,"Bush Heritage Pine Collection 5-Shelf Bookcase, Albany Pine Finish, *Special Order",119.833,1,0.15,7.049,5.88,5,Low (1-20%),2014,7,Jul,Summer,Profit,Low (0-10%),Small ($50-200),119.83,7.05,17.97,Economy
9245,CA-2014-113271,09/07/2014,14/07/2014,Standard Class,DS-13030,Darrin Sayre,Home Office,United States,San Francisco,California,94122,West,OFF-AR-10003251,Office Supplies,Art,Prang Drawing Pencil Set,5.56,2,0,2.224,40,5,No Discount,2014,7,Jul,Summer,Profit,High (>=20%),Micro (<$50),2.78,1.11,0,Economy
9246,CA-2014-113271,09/07/2014,14/07/2014,Standard Class,DS-13030,Darrin Sayre,Home Office,United States,San Francisco,California,94122,West,OFF-PA-10002365,Office Supplies,Paper,Xerox 1967,32.4,5,0,15.552,48,5,No Discount,2014,7,Jul,Summer,Profit,High (>=20%),Micro (<$50),6.48,3.11,0,Economy
9247,CA-2017-130106,22/05/2017,26/05/2017,Standard Class,VF-21715,Vicky Freymann,Home Office,United States,San Francisco,California,94109,West,OFF-AR-10003651,Office Supplies,Art,Newell 350,9.84,3,0,2.8536,29,4,No Discount,2017,5,May,Spring,Profit,High (>=20%),Micro (<$50),3.28,0.95,0,Economy
9248,CA-2017-130106,22/05/2017,26/05/2017,Standard Class,VF-21715,Vicky Freymann,Home Office,United States,San Francisco,California,94109,West,OFF-AR-10003732,Office Supplies,Art,Newell 333,2.78,1,0,0.7228,26,4,No Discount,2017,5,May,Spring,Profit,High (>=20%),Micro (<$50),2.78,0.72,0,Economy
9249,CA-2016-127761,10/11/2016,14/11/2016,Standard Class,SW-20275,Scott Williamson,Consumer,United States,New York City,New York,10009,East,OFF-BI-10002557,Office Supplies,Binders,Presstex Flexible Ring Binders,3.64,1,0.2,1.365,37.5,4,Low (1-20%),2016,11,Nov,Fall,Profit,High (>=20%),Micro (<$50),3.64,1.36,0.73,Economy
9250,CA-2016-127761,10/11/2016,14/11/2016,Standard Class,SW-20275,Scott Williamson,Consumer,United States,New York City,New York,10009,East,TEC-PH-10003691,Technology,Phones,Blackberry Q10,881.93,7,0,220.4825,25,4,No Discount,2016,11,Nov,Fall,Profit,High (>=20%),Large ($500-1K),125.99,31.5,0,Economy
9251,CA-2016-105354,02/12/2016,06/12/2016,Standard Class,PW-19030,Pauline Webber,Corporate,United States,Marion,Iowa,52302,Central,OFF-BI-10001107,Office Supplies,Binders,"Gbc White Gloss Covers, Plain Front",115.84,8,0,54.4448,47,4,No Discount,2016,12,Dec,Winter,Profit,High (>=20%),Small ($50-200),14.48,6.81,0,Economy
9252,CA-2017-155712,02/03/2017,08/03/2017,Standard Class,KD-16615,Ken Dana,Corporate,United States,Los Angeles,California,90008,West,OFF-BI-10004224,Office Supplies,Binders,Catalog Binders With Expanding Posts,107.648,2,0.2,33.64,31.25,6,Low (1-20%),2017,3,Mar,Spring,Profit,High (>=20%),Small ($50-200),53.82,16.82,21.53,Economy
9253,CA-2017-102309,23/09/2017,25/09/2017,Second Class,DO-13645,Doug O'Connell,Consumer,United States,Pine Bluff,Arkansas,71603,South,TEC-AC-10001114,Technology,Accessories,Microsoft Wireless Mobile Mouse 4000,199.95,5,0,63.984,32,2,No Discount,2017,9,Sep,Fall,Profit,High (>=20%),Small ($50-200),39.99,12.8,0,Standard
9254,CA-2017-102309,23/09/2017,25/09/2017,Second Class,DO-13645,Doug O'Connell,Consumer,United States,Pine Bluff,Arkansas,71603,South,OFF-PA-10002005,Office Supplies,Paper,Xerox 225,12.96,2,0,6.2208,48,2,No Discount,2017,9,Sep,Fall,Profit,High (>=20%),Micro (<$50),6.48,3.11,0,Standard
9255,CA-2014-168368,11/02/2014,15/02/2014,Second Class,GA-14725,Guy Armstrong,Consumer,United States,Columbia,Missouri,65203,Central,FUR-CH-10001146,Furniture,Chairs,"Global Value Mid-Back Manager'S Chair, Gray",60.89,1,0,15.2225,25,4,No Discount,2014,2,Feb,Winter,Profit,High (>=20%),Small ($50-200),60.89,15.22,0,Standard
9256,CA-2014-168368,11/02/2014,15/02/2014,Second Class,GA-14725,Guy Armstrong,Consumer,United States,Columbia,Missouri,65203,Central,OFF-LA-10004853,Office Supplies,Labels,Avery 483,14.94,3,0,6.8724,46,4,No Discount,2014,2,Feb,Winter,Profit,High (>=20%),Micro (<$50),4.98,2.29,0,Standard
9257,CA-2014-168368,11/02/2014,15/02/2014,Second Class,GA-14725,Guy Armstrong,Consumer,United States,Columbia,Missouri,65203,Central,OFF-BI-10004728,Office Supplies,Binders,Wilson Jones Turn Tabs Binder Tool For Ring Binders,9.64,2,0,4.4344,46,4,No Discount,2014,2,Feb,Winter,Profit,High (>=20%),Micro (<$50),4.82,2.22,0,Standard
9258,CA-2014-168368,11/02/2014,15/02/2014,Second Class,GA-14725,Guy Armstrong,Consumer,United States,Columbia,Missouri,65203,Central,FUR-FU-10002298,Furniture,Furnishings,"Rubbermaid Clustermat Chairmats, Mat Size- 66"" X 60"", Lip 20"" X 11"" -90 Degree Angle",332.94,3,0,53.2704,16,4,No Discount,2014,2,Feb,Winter,Profit,Medium (10-20%),Medium ($200-500),110.98,17.76,0,Standard
9259,CA-2014-168368,11/02/2014,15/02/2014,Second Class,GA-14725,Guy Armstrong,Consumer,United States,Columbia,Missouri,65203,Central,OFF-BI-10004654,Office Supplies,Binders,Varicap6 Expandable Binder,51.9,3,0,24.393,47,4,No Discount,2014,2,Feb,Winter,Profit,High (>=20%),Small ($50-200),17.3,8.13,0,Standard
9260,CA-2014-168368,11/02/2014,15/02/2014,Second Class,GA-14725,Guy Armstrong,Consumer,United States,Columbia,Missouri,65203,Central,OFF-ST-10002583,Office Supplies,Storage,Fellowes Neat Ideas Storage Cubes,64.96,2,0,2.5984,4,4,No Discount,2014,2,Feb,Winter,Profit,Low (0-10%),Small ($50-200),32.48,1.3,0,Standard
9261,CA-2017-167976,11/11/2017,14/11/2017,Second Class,JL-15505,Jeremy Lonsdale,Consumer,United States,Aberdeen,South Dakota,57401,Central,OFF-SU-10004661,Office Supplies,Supplies,Acme Titanium Bonded Scissors,25.5,3,0,6.63,26,3,No Discount,2017,11,Nov,Fall,Profit,High (>=20%),Micro (<$50),8.5,2.21,0,Standard
9262,CA-2017-111388,02/09/2017,02/09/2017,Same Day,SU-20665,Stephanie Ulpright,Home Office,United States,Seattle,Washington,98103,West,FUR-CH-10003061,Furniture,Chairs,"Global Leather Task Chair, Black",215.976,3,0.2,-2.6997,-1.25,0,Low (1-20%),2017,9,Sep,Fall,Loss,Loss,Medium ($200-500),71.99,-0.9,43.2,Express
9263,CA-2015-124499,09/10/2015,13/10/2015,Standard Class,FM-14380,Fred Mcmath,Consumer,United States,Detroit,Michigan,48227,Central,FUR-CH-10000513,Furniture,Chairs,High-Back Leather Manager'S Chair,389.97,3,0,35.0973,9,4,No Discount,2015,10,Oct,Fall,Profit,Low (0-10%),Medium ($200-500),129.99,11.7,0,Economy
9264,CA-2015-124499,09/10/2015,13/10/2015,Standard Class,FM-14380,Fred Mcmath,Consumer,United States,Detroit,Michigan,48227,Central,OFF-AP-10002191,Office Supplies,Appliances,Belkin 8 Outlet Surgemaster Ii Gold Surge Protector,269.91,5,0.1,53.982,20,4,Low (1-20%),2015,10,Oct,Fall,Profit,High (>=20%),Medium ($200-500),53.98,10.8,26.99,Economy
9265,US-2017-128118,24/11/2017,01/12/2017,Standard Class,MY-17380,Maribeth Yedwab,Corporate,United States,Memphis,Tennessee,38109,South,OFF-BI-10000216,Office Supplies,Binders,"Mead 1St Gear 2"" Zipper Binder, Asst. Colors",11.673,3,0.7,-7.782,-66.67,7,High (41%+),2017,11,Nov,Fall,Loss,Loss,Micro (<$50),3.89,-2.59,8.17,Economy
9266,US-2017-128118,24/11/2017,01/12/2017,Standard Class,MY-17380,Maribeth Yedwab,Corporate,United States,Memphis,Tennessee,38109,South,OFF-EN-10003448,Office Supplies,Envelopes,"Peel & Seel Recycled Catalog Envelopes, Brown",64.848,7,0.2,24.318,37.5,7,Low (1-20%),2017,11,Nov,Fall,Profit,High (>=20%),Small ($50-200),9.26,3.47,12.97,Economy
9267,CA-2014-125759,08/02/2014,09/02/2014,First Class,NM-18445,Nathan Mautz,Home Office,United States,North Las Vegas,Nevada,89031,West,FUR-FU-10002111,Furniture,Furnishings,"Master Caster Door Stop, Large Brown",14.56,2,0,5.5328,38,1,No Discount,2014,2,Feb,Winter,Profit,High (>=20%),Micro (<$50),7.28,2.77,0,Fast
9268,CA-2015-151869,25/09/2015,25/09/2015,Same Day,CS-11950,Carlos Soltero,Consumer,United States,Freeport,New York,11520,East,FUR-CH-10001545,Furniture,Chairs,Hon Comfortask Task/Swivel Chairs,102.582,1,0.1,6.8388,6.67,0,Low (1-20%),2015,9,Sep,Fall,Profit,Low (0-10%),Small ($50-200),102.58,6.84,10.26,Express
9269,CA-2015-151869,25/09/2015,25/09/2015,Same Day,CS-11950,Carlos Soltero,Consumer,United States,Freeport,New York,11520,East,OFF-PA-10002947,Office Supplies,Paper,Xerox 1923,20.04,3,0,9.6192,48,0,No Discount,2015,9,Sep,Fall,Profit,High (>=20%),Micro (<$50),6.68,3.21,0,Express
9270,US-2017-102183,21/08/2017,28/08/2017,Standard Class,PK-19075,Pete Kriz,Consumer,United States,New York City,New York,10035,East,OFF-BI-10003476,Office Supplies,Binders,Avery Metallic Poly Binders,32.088,7,0.2,11.2308,35,7,Low (1-20%),2017,8,Aug,Summer,Profit,High (>=20%),Micro (<$50),4.58,1.6,6.42,Economy
9271,US-2017-102183,21/08/2017,28/08/2017,Standard Class,PK-19075,Pete Kriz,Consumer,United States,New York City,New York,10035,East,OFF-BI-10001359,Office Supplies,Binders,Gbc Docubind Tl300 Electric Binding System,4305.552,6,0.2,1453.1238,33.75,7,Low (1-20%),2017,8,Aug,Summer,Profit,High (>=20%),XL (>$1K),717.59,242.19,861.11,Economy
9272,CA-2016-100510,12/05/2016,17/05/2016,Standard Class,HM-14860,Harry Marie,Corporate,United States,New York City,New York,10024,East,FUR-FU-10000320,Furniture,Furnishings,Oic Stacking Trays,10.02,3,0,4.4088,44,5,No Discount,2016,5,May,Spring,Profit,High (>=20%),Micro (<$50),3.34,1.47,0,Economy
9273,CA-2016-100510,12/05/2016,17/05/2016,Standard Class,HM-14860,Harry Marie,Corporate,United States,New York City,New York,10024,East,TEC-PH-10001835,Technology,Phones,Jawbone Jambox Wireless Bluetooth Speaker,631.96,4,0,303.3408,48,5,No Discount,2016,5,May,Spring,Profit,High (>=20%),Large ($500-1K),157.99,75.84,0,Economy
9274,CA-2017-146983,02/09/2017,06/09/2017,Standard Class,AH-10210,Alan Hwang,Consumer,United States,Henderson,Kentucky,42420,South,OFF-BI-10003650,Office Supplies,Binders,Gbc Docubind 300 Electric Binding Machine,1577.94,3,0,757.4112,48,4,No Discount,2017,9,Sep,Fall,Profit,High (>=20%),XL (>$1K),525.98,252.47,0,Economy
9275,US-2014-134054,10/10/2014,10/10/2014,Same Day,FC-14335,Fred Chung,Corporate,United States,Albuquerque,New Mexico,87105,West,OFF-AR-10000937,Office Supplies,Art,"Dixon Ticonderoga Core-Lock Colored Pencils, 48-Color Set",255.85,7,0,112.574,44,0,No Discount,2014,10,Oct,Fall,Profit,High (>=20%),Medium ($200-500),36.55,16.08,0,Express
9276,CA-2016-113236,26/05/2016,29/05/2016,Second Class,CP-12085,Cathy Prescott,Corporate,United States,Delray Beach,Florida,33445,South,OFF-ST-10000532,Office Supplies,Storage,Advantus Rolling Drawer Organizers,184.704,6,0.2,13.8528,7.5,3,Low (1-20%),2016,5,May,Spring,Profit,Low (0-10%),Small ($50-200),30.78,2.31,36.94,Standard
9277,CA-2016-113236,26/05/2016,29/05/2016,Second Class,CP-12085,Cathy Prescott,Corporate,United States,Delray Beach,Florida,33445,South,TEC-AC-10001267,Technology,Accessories,Imation 32Gb Pocket Pro Usb 3.0 Flash Drive - 32 Gb - Black - 1 P ...,47.92,2,0.2,11.98,25,3,Low (1-20%),2016,5,May,Spring,Profit,High (>=20%),Micro (<$50),23.96,5.99,9.58,Standard
9278,CA-2017-122539,01/12/2017,05/12/2017,Standard Class,SC-20305,Sean Christensen,Consumer,United States,Philadelphia,Pennsylvania,19140,East,OFF-LA-10004853,Office Supplies,Labels,Avery 483,15.936,4,0.2,5.1792,32.5,4,Low (1-20%),2017,12,Dec,Winter,Profit,High (>=20%),Micro (<$50),3.98,1.29,3.19,Economy
9279,CA-2017-122539,01/12/2017,05/12/2017,Standard Class,SC-20305,Sean Christensen,Consumer,United States,Philadelphia,Pennsylvania,19140,East,OFF-BI-10001759,Office Supplies,Binders,"Acco Pressboard Covers With Storage Hooks, 14 7/8"" X 11"", Dark Blue",8.001,7,0.7,-5.6007,-70,4,High (41%+),2017,12,Dec,Winter,Loss,Loss,Micro (<$50),1.14,-0.8,5.6,Economy
9280,CA-2017-122539,01/12/2017,05/12/2017,Standard Class,SC-20305,Sean Christensen,Consumer,United States,Philadelphia,Pennsylvania,19140,East,FUR-CH-10003379,Furniture,Chairs,Global Commerce Series High-Back Swivel/Tilt Chairs,398.972,2,0.3,-28.498,-7.14,4,Medium (21-40%),2017,12,Dec,Winter,Loss,Loss,Medium ($200-500),199.49,-14.25,119.69,Economy
9281,CA-2016-166772,20/09/2016,24/09/2016,Standard Class,HJ-14875,Heather Jas,Home Office,United States,Seattle,Washington,98105,West,FUR-BO-10002853,Furniture,Bookcases,O'Sullivan 5-Shelf Heavy-Duty Bookcases,163.88,2,0,40.97,25,4,No Discount,2016,9,Sep,Fall,Profit,High (>=20%),Small ($50-200),81.94,20.48,0,Economy
9282,US-2017-152898,11/09/2017,15/09/2017,Standard Class,CB-12025,Cassandra Brandow,Consumer,United States,Richmond,Virginia,23223,South,OFF-AP-10000027,Office Supplies,Appliances,Hoover Commercial Steamvac,67.9,5,0,20.37,30,4,No Discount,2017,9,Sep,Fall,Profit,High (>=20%),Small ($50-200),13.58,4.07,0,Economy
9283,CA-2016-160486,30/12/2016,04/01/2017,Standard Class,EH-14185,Evan Henry,Consumer,United States,West Palm Beach,Florida,33407,South,OFF-PA-10002421,Office Supplies,Paper,Embossed Ink Jet Note Cards,72.224,4,0.2,25.2784,35,5,Low (1-20%),2016,12,Dec,Winter,Profit,High (>=20%),Small ($50-200),18.06,6.32,14.44,Economy
9284,CA-2017-102218,02/09/2017,04/09/2017,Second Class,LW-17215,Luke Weiss,Consumer,United States,Fort Collins,Colorado,80525,West,OFF-LA-10002475,Office Supplies,Labels,Avery 519,11.696,2,0.2,3.9474,33.75,2,Low (1-20%),2017,9,Sep,Fall,Profit,High (>=20%),Micro (<$50),5.85,1.97,2.34,Standard
9285,CA-2014-161032,18/11/2014,23/11/2014,Standard Class,MK-17905,Michael Kennedy,Corporate,United States,Franklin,Wisconsin,53132,Central,FUR-CH-10001482,Furniture,Chairs,Office Star - Mesh Screen Back Chair With Vinyl Seat,392.94,3,0,43.2234,11,5,No Discount,2014,11,Nov,Fall,Profit,Medium (10-20%),Medium ($200-500),130.98,14.41,0,Economy
9286,CA-2015-102778,21/11/2015,24/11/2015,First Class,JH-15820,John Huston,Consumer,United States,Monroe,North Carolina,28110,South,FUR-FU-10000087,Furniture,Furnishings,"Executive Impressions 14"" Two-Color Numerals Wall Clock",18.176,1,0.2,4.7712,26.25,3,Low (1-20%),2015,11,Nov,Fall,Profit,High (>=20%),Micro (<$50),18.18,4.77,3.64,Fast
9287,CA-2017-154011,19/06/2017,26/06/2017,Standard Class,DB-13270,Deborah Brumfield,Home Office,United States,Dallas,Texas,75081,Central,OFF-BI-10003166,Office Supplies,Binders,Gbc Plasticlear Binding Covers,6.888,3,0.8,-11.0208,-160,7,High (41%+),2017,6,Jun,Summer,Loss,Loss,Micro (<$50),2.3,-3.67,5.51,Economy
9288,CA-2017-154011,19/06/2017,26/06/2017,Standard Class,DB-13270,Deborah Brumfield,Home Office,United States,Dallas,Texas,75081,Central,FUR-TA-10000688,Furniture,Tables,"Chromcraft Bull-Nose Wood Round Conference Table Top, Wood Base",457.485,3,0.3,-84.9615,-18.57,7,Medium (21-40%),2017,6,Jun,Summer,Loss,Loss,Medium ($200-500),152.5,-28.32,137.25,Economy
9289,US-2017-165456,30/11/2017,03/12/2017,First Class,TB-21625,Trudy Brown,Consumer,United States,Philadelphia,Pennsylvania,19134,East,FUR-CH-10003981,Furniture,Chairs,Global Commerce Series Low-Back Swivel/Tilt Chairs,1079.316,6,0.3,-15.4188,-1.43,3,Medium (21-40%),2017,11,Nov,Fall,Loss,Loss,XL (>$1K),179.89,-2.57,323.79,Fast
9290,CA-2014-111857,23/04/2014,26/04/2014,Second Class,NM-18445,Nathan Mautz,Home Office,United States,San Francisco,California,94109,West,OFF-PA-10001878,Office Supplies,Paper,Xerox 1891,48.91,1,0,22.9877,47,3,No Discount,2014,4,Apr,Spring,Profit,High (>=20%),Micro (<$50),48.91,22.99,0,Standard
9291,CA-2014-163650,23/09/2014,25/09/2014,First Class,TT-21220,Thomas Thornton,Consumer,United States,Dover,Delaware,19901,East,OFF-AR-10002375,Office Supplies,Art,Newell 351,9.84,3,0,2.8536,29,2,No Discount,2014,9,Sep,Fall,Profit,High (>=20%),Micro (<$50),3.28,0.95,0,Fast
9292,CA-2014-163650,23/09/2014,25/09/2014,First Class,TT-21220,Thomas Thornton,Consumer,United States,Dover,Delaware,19901,East,OFF-BI-10004965,Office Supplies,Binders,Ibico Covers For Plastic Or Wire Binding Elements,34.5,3,0,15.525,45,2,No Discount,2014,9,Sep,Fall,Profit,High (>=20%),Micro (<$50),11.5,5.18,0,Fast
9293,CA-2017-124114,02/03/2017,02/03/2017,Same Day,RS-19765,Roland Schwarz,Corporate,United States,Waco,Texas,76706,Central,OFF-BI-10004022,Office Supplies,Binders,Acco Suede Grain Vinyl Round Ring Binder,0.556,1,0.8,-0.9452,-170,0,High (41%+),2017,3,Mar,Spring,Loss,Loss,Micro (<$50),0.56,-0.95,0.44,Express
9294,US-2017-116505,17/11/2017,21/11/2017,Second Class,TB-21625,Trudy Brown,Consumer,United States,Hagerstown,Maryland,21740,East,OFF-BI-10000050,Office Supplies,Binders,"Angle-D Binders With Locking Rings, Label Holders",43.8,6,0,20.586,47,4,No Discount,2017,11,Nov,Fall,Profit,High (>=20%),Micro (<$50),7.3,3.43,0,Standard
9295,CA-2017-161340,28/05/2017,01/06/2017,Standard Class,AM-10360,Alice Mccarthy,Corporate,United States,Cleveland,Ohio,44105,East,OFF-PA-10002464,Office Supplies,Paper,Hp Office Recycled Paper (20Lb. And 87 Bright),13.872,3,0.2,5.0286,36.25,4,Low (1-20%),2017,5,May,Spring,Profit,High (>=20%),Micro (<$50),4.62,1.68,2.77,Economy
9296,CA-2017-161340,28/05/2017,01/06/2017,Standard Class,AM-10360,Alice Mccarthy,Corporate,United States,Cleveland,Ohio,44105,East,FUR-BO-10004709,Furniture,Bookcases,"Bush Westfield Collection Bookcases, Medium Cherry Finish",115.96,4,0.5,-64.9376,-56,4,High (41%+),2017,5,May,Spring,Loss,Loss,Small ($50-200),28.99,-16.23,57.98,Economy
9297,US-2015-163433,18/04/2015,22/04/2015,Second Class,MP-17965,Michael Paige,Corporate,United States,Mcallen,Texas,78501,Central,TEC-AC-10003590,Technology,Accessories,"Trendnet 56K Usb 2.0 Phone, Internet And Fax Modem",41.424,2,0.2,8.2848,20,4,Low (1-20%),2015,4,Apr,Spring,Profit,High (>=20%),Micro (<$50),20.71,4.14,8.28,Standard
